Date,Open,High,Low,Close,Volume
2019-06-26,43.0598,43.8081,42.9759,43.5482,24219750.254083
2019-06-27,43.5102,43.7573,42.6877,42.887,25521836.199644
2019-06-28,43.1683,43.558,43.0863,43.2582,29487107.400911
2019-07-01,44.5426,44.6863,43.1439,43.4213,30437982.695988
2019-07-02,43.2943,43.5737,43.096,43.4838,17024947.72245
2019-07-03,43.5385,43.8823,43.3714,43.8442,11884066.212722
2019-07-05,43.4037,43.5336,42.8684,43.4467,15868026.77098
2019-07-08,43.0335,43.3295,42.5343,43.2123,18330317.818823
2019-07-09,42.7981,43.1937,42.589,43.1487,19756630.249571
2019-07-10,43.303,43.9282,43.2855,43.5658,17741576.456388
2019-07-11,43.8823,44.0816,43.6557,43.9194,18386525.118138
2019-07-12,44.2789,45.119,44.107,45.1093,22296916.807995
2019-07-15,45.1835,45.4101,44.9734,45.2909,15874503.959942
2019-07-16,45.1004,45.1835,44.2437,44.4323,18957853.724598
2019-07-17,44.7321,44.9109,44.4957,44.6306,13200391.327126
2019-07-18,44.5328,45.1737,44.1793,45.1288,17351345.016514
2019-07-19,45.1483,45.7793,45.1004,45.4277,32248007.404399
2019-07-22,45.1864,46.552,45.0828,46.4015,23998673.055802
2019-07-23,46.9905,46.9905,46.3596,46.7639,20376703.106897
2019-07-24,47.8218,47.8677,46.8089,47.8218,23124265.854531
2019-07-25,47.4506,47.5317,46.8821,47.1351,30725687.820491
2019-07-26,47.6147,48.3463,46.5657,46.6203,40282550.304711
2019-07-29,46.5657,47.4985,45.8877,47.4506,24232087.318123
2019-07-30,46.7298,47.268,46.593,46.72,18245552.330274
2019-07-31,46.547,46.7376,45.2283,45.6797,26746647.346026
2019-08-01,45.6533,46.8909,44.7058,44.7321,37647957.021586
2019-08-02,44.36,44.6032,43.8267,43.9888,30854264.167524
2019-08-05,43.1585,43.3393,42.085,42.4454,43087940.928572
2019-08-06,42.8997,43.2728,42.5499,42.7267,28707421.538141
2019-08-07,42.126,42.6545,41.8252,42.5168,32357268.890653
2019-08-08,41.9981,43.096,41.7724,42.9192,33679839.82928
2019-08-09,42.7072,42.7638,41.6532,41.833,27449957.251389
2019-08-12,41.6269,41.918,41.3426,41.4901,20326662.803996
2019-08-13,41.3749,42.8059,41.2713,42.6183,32285019.620256
2019-08-14,41.9092,42.4229,41.536,41.7343,28191570.305956
2019-08-15,41.9453,42.0166,41.3387,41.58,24171659.147922
2019-08-16,42.1622,42.4728,41.9092,42.3077,25647730.353682
2019-08-19,43.183,43.309,42.801,42.9719,23525659.107468
2019-08-20,42.7922,42.8714,42.2726,42.3996,25405528.32622
2019-08-21,42.8625,43.0277,42.6623,42.8997,17492694.539883
2019-08-22,43.0179,43.1537,42.4797,42.5626,21746221.63658
2019-08-23,42.1719,42.4269,40.7614,40.9079,36068511.845571
2019-08-26,41.6893,41.6893,41.1707,41.454,24274918.459547
2019-08-27,41.7343,41.961,41.3983,41.662,18604705.138489
2019-08-28,41.58,41.7724,41.2811,41.662,16371136.5627
2019-08-29,42.2726,42.9641,42.2178,42.6457,19570294.616742
2019-08-30,42.9797,43.4818,42.9095,43.1341,18599845.455226
2019-09-03,42.8714,42.9641,42.3029,42.7443,16497444.306802
2019-09-04,43.2728,44.5388,43.2542,44.5104,25797664.94211
2019-09-05,45.4247,46.5568,45.3739,45.583,32997725.391005
2019-09-06,45.7197,46.3947,45.5576,46.3303,18758984.470074
2019-09-09,46.4572,47.3412,46.4192,46.9407,22805480.050894
2019-09-10,46.7033,47.1664,46.2432,47.1468,20368132.374166
2019-09-11,46.9485,48.0309,46.7483,48.0309,20848335.009223
2019-09-12,48.2213,48.5231,47.3715,48.2311,25618075.741281
2019-09-13,48.0054,48.2213,47.5238,47.8033,19795276.350933
2019-09-16,47.222,47.5708,47.0414,47.4965,14677724.801573
2019-09-17,47.3598,47.4428,46.722,47.265,21858688.445838
2019-09-18,47.4291,47.4291,46.548,47.0765,16518983.749786
2019-09-19,47.0404,47.3031,46.8587,46.9212,13023976.737166
2019-09-20,46.9485,47.2054,46.001,46.1475,42460103.02015
2019-09-23,46.2472,46.6066,45.8467,46.3107,23711658.954304
2019-09-24,46.4943,46.5666,45.1659,45.329,31293955.450976
2019-09-25,45.2655,46.593,44.9646,46.4192,22114356.720115
2019-09-26,46.3859,46.5354,45.8028,46.3303,12619720.089646
2019-09-27,46.0665,46.6028,45.8028,46.2042,16317346.308293
2019-09-30,46.5755,46.9457,46.3468,46.8851,15452149.675869
2019-10-01,47.2836,47.5298,45.8838,46.1846,20319011.387795
2019-10-02,45.7744,45.8311,44.5651,44.9353,23560916.636763
2019-10-03,45.0389,45.5576,44.1558,45.5195,18943219.39297
2019-10-04,45.8126,46.3761,45.5195,46.3303,14011114.872043
2019-10-07,46.129,46.6116,46.001,46.0576,13982520.851987
2019-10-08,45.6386,45.9288,45.1386,45.243,19656375.608344
2019-10-09,45.92,46.213,45.6288,45.9288,13397702.452742
2019-10-10,45.8643,47.1068,45.8555,46.5031,16059340.840654
2019-10-11,47.3129,48.0309,47.1468,47.392,26561524.842471
2019-10-14,47.222,47.265,46.803,46.9847,18052929.923711
2019-10-15,47.2485,48.2849,47.1566,47.9019,20850336.416591
2019-10-16,47.6333,47.8228,47.4203,47.7163,16676375.244237
2019-10-17,47.8902,48.0748,46.7483,47.1859,18594543.517241
2019-10-18,47.0853,47.1468,46.4279,46.7317,18657010.973108
2019-10-21,46.8773,47.4682,46.7131,47.4291,14420612.033282
2019-10-22,47.222,47.604,47.2142,47.3227,14669733.504428
2019-10-23,46.7395,47.2738,46.5842,47.0579,17543035.821693
2019-10-24,47.392,47.7026,46.7932,47.52,28195792.200579
2019-10-25,49.3066,51.5064,49.0575,51.3716,65689300.973846
2019-10-28,51.3168,51.689,51.0052,51.6431,35508453.56838
2019-10-29,51.2885,52.0817,51.1703,51.2592,19954595.543631
2019-10-30,51.2426,51.5249,50.6019,51.4976,16758730.854041
2019-10-31,51.2504,51.4976,50.6057,51.435,21156885.482492
2019-11-01,50.8978,51.5396,50.6057,51.4155,19732248.910498
2019-11-04,51.8004,52.5896,51.7242,52.4168,20957184.952888
2019-11-05,52.2898,53.0908,52.0524,52.362,22932638.521094
2019-11-06,52.6004,52.8007,52.1345,52.702,19368445.261528
2019-11-07,53.0673,53.5694,52.9335,53.1141,18539816.542762
2019-11-08,52.9295,53.3398,52.4353,53.3125,12995664.245
2019-11-11,53.0399,53.5245,52.9755,53.3876,12280965.256785
2019-11-12,53.4346,53.7989,53.0946,53.25,13065358.265887
2019-11-13,52.9481,53.0399,52.4714,52.9657,16842424.48913
2019-11-14,52.7088,53.1044,52.6727,52.8934,13269937.929772
2019-11-15,53.2226,53.7061,52.7186,53.0302,17610951.610049
2019-11-18,52.7918,53.5049,52.6727,53.2959,17598153.864006
2019-11-19,53.5049,53.6621,52.8378,53.3876,18649086.218918
2019-11-20,53.3037,53.3955,52.4861,52.9755,20284456.142621
2019-11-21,52.6004,53.3398,52.5272,53.2686,17639413.567931
2019-11-22,53.3779,53.6621,52.6004,52.7088,17148811.804461
2019-11-25,53.0673,53.8351,53.0673,53.8078,16408059.71337
2019-11-26,53.9356,54.0988,53.4775,53.8888,24462217.429631
2019-11-27,53.5518,53.6075,52.9794,53.5333,19872634.072873
2019-11-29,53.203,53.335,52.8739,53.1141,10362551.286712
2019-12-02,53.5694,53.6974,52.5808,52.7557,20948624.457535
2019-12-03,52.0221,52.0221,51.0072,51.3012,29087811.786693
2019-12-04,51.8404,51.8404,51.1078,51.2534,20638182.11684
2019-12-05,51.6118,51.6118,51.017,51.311,19318811.382527
2019-12-06,51.8404,52.1433,51.6216,51.9772,18009242.9375
2019-12-09,51.73,52.1149,51.6939,51.7203,15812838.09076
2019-12-10,51.8853,51.9967,51.6392,51.7769,17660120.712096
2019-12-11,52.0699,52.3073,51.7671,52.2155,21916006.500649
2019-12-12,51.9234,53.1141,51.7964,52.655,30489549.391927
2019-12-13,52.655,53.3779,52.4997,52.8739,24915091.384533
2019-12-16,53.2588,53.5879,52.7459,52.7918,20914215.606864
2019-12-17,53.0673,53.1572,52.2712,52.4265,23669682.63393
2019-12-18,52.5076,52.5671,52.0974,52.3073,30901496.357684
2019-12-19,52.3073,53.0575,52.1198,53.0302,20623178.215871
2019-12-20,53.3593,54.0275,52.9657,53.9356,54616410.798141
2019-12-23,54.0363,54.6957,54.0187,54.1916,25786551.244723
2019-12-24,54.2101,54.4222,54.1281,54.3557,6900090.9457341
2019-12-26,54.3557,54.7601,54.303,54.7318,12554509.016517
2019-12-27,54.8129,55.3364,54.8041,54.9702,15395680.299681
2019-12-30,54.8891,54.9409,54.3283,54.5501,13936532.503235
2019-12-31,54.5501,54.8324,54.3108,54.7601,15777873.350471
2020-01-02,55.1157,55.7848,55.0972,55.6656,19360147.866786
2020-01-03,54.724,55.5377,54.724,54.9877,16720825.938836
2020-01-06,54.5208,55.0747,54.2834,54.8324,19410131.864109
2020-01-07,54.6957,54.7152,53.881,53.9181,24002107.696069
2020-01-08,53.881,54.2737,53.543,53.9523,25289346.372544
2020-01-09,54.0275,54.4475,53.8253,54.2561,20567970.084634
2020-01-10,54.5022,54.9652,53.8634,53.9278,16615192.579289
2020-01-13,54.1369,54.6907,54.0548,54.5208,17985657.042685
2020-01-14,54.43,54.6576,54.1515,54.3752,18681461.926351
2020-01-15,54.2561,54.5775,53.752,53.9278,20218563.260127
2020-01-16,54.2189,54.7513,54.0461,54.5863,23351798.74328
2020-01-17,54.8793,54.8978,54.2014,54.5306,23830425.845886
2020-01-21,54.724,56.0407,54.7054,55.401,30994842.816341
2020-01-22,55.8483,57.504,55.7848,57.3955,32215306.148351
2020-01-23,57.5137,58.2874,57.4669,57.9337,46755707.787262
2020-01-24,60.9092,63.3961,60.8075,62.6459,92586284.21351
2020-01-27,61.0449,61.6867,60.0193,60.1042,33624008.241732
2020-01-28,60.8428,61.8322,60.3319,61.5841,33789473.956088
2020-01-29,61.8792,62.2718,60.5409,60.6865,19757206.613944
2020-01-30,60.0564,60.8428,59.4078,60.8144,20244309.241667
2020-01-31,60.2039,60.367,58.2542,58.4915,27617532.889318
2020-02-03,58.9731,59.5055,58.8324,58.9408,18202873.72578
2020-02-04,60.1756,60.4413,59.3981,59.8903,22920320.908073
2020-02-05,61.0166,61.8499,60.5047,61.6125,25576955.265695
2020-02-06,61.8792,61.9709,61.3917,61.6867,18933155.026811
2020-02-07,61.4747,61.8792,60.6913,60.7011,19723421.219583
2020-02-10,60.2781,61.0517,60.1678,61.043,24252927.5482
2020-02-11,61.4464,62.2562,61.208,61.9797,19550464.815858
2020-02-12,62.1545,62.6049,61.8879,62.0257,16952140.51496
2020-02-13,61.5939,62.2015,61.3633,62.008,12619246.099051
2020-02-14,62.0803,62.3987,61.4366,61.8508,14579903.58506
2020-02-18,61.2901,61.3174,60.5731,60.8105,13885042.587631
2020-02-19,61.043,61.7873,60.8486,61.7043,14738421.191073
2020-02-20,61.6398,61.8704,59.359,60.1775,28770103.978943
2020-02-21,59.9294,59.9929,58.8812,59.1577,22601038.591609
2020-02-24,56.6513,57.714,56.3826,56.787,29260095.594693
2020-02-25,56.996,57.2637,54.6702,54.9174,37517897.278504
2020-02-26,55.268,55.9195,54.4944,54.846,28514673.211831
2020-02-27,53.2636,53.797,51.3061,51.3345,45926352.214669
2020-02-28,49.8985,51.8395,49.2831,51.0492,66048375.977988
2020-03-02,51.2963,53.5303,50.1281,53.4932,46919823.191481
2020-03-03,53.3555,54.2649,50.9368,51.4623,54098018.648776
2020-03-04,52.4177,53.9806,51.6363,53.9513,31783304.159399
2020-03-05,52.4636,53.9356,52.0494,52.3709,31648539.317459
2020-03-06,50.7347,51.4986,50.1466,51.2768,39435818.830703
2020-03-09,47.7387,48.4636,45.9737,46.7541,61120397.120333
2020-03-10,48.5105,49.6504,46.3683,49.6319,39772754.481521
2020-03-11,48.1695,49.2264,46.9007,47.5005,41953423.454776
2020-03-12,44.1236,46.0568,41.7138,41.8711,55100218.013937
2020-03-13,44.3727,50.5706,43.896,50.046,53080868.617011
2020-03-16,43.683,48.0416,40.1148,41.0173,58599269.814543
2020-03-17,42.0703,47.4721,41.5585,46.046,56648339.884963
2020-03-18,42.9475,46.0177,41.5585,43.7749,53629912.49938
2020-03-19,43.9858,45.2646,41.5224,42.2383,48440005.210894
2020-03-20,42.7638,45.4394,41.8075,42.1387,56929903.606497
2020-03-23,42.3136,46.422,42.2149,45.5859,50789728.09944
2020-03-24,48.8612,50.2375,47.2152,48.1793,54401979.705558
2020-03-25,48.2536,49.4521,45.8897,47.1303,44707362.041331
2020-03-26,47.5718,51.4438,47.5005,51.0678,45109062.415603
2020-03-27,49.118,50.2375,47.8726,48.151,34404894.948922
2020-03-30,48.7225,51.5815,48.574,51.0199,34399589.939724
2020-03-31,50.6243,51.3012,48.9314,49.7598,52294310.402494
2020-04-01,48.2721,50.2844,47.2856,47.7007,32178638.932128
2020-04-02,47.1576,50.1652,47.094,49.9718,30246419.858032
2020-04-03,49.5127,50.6898,48.4821,49.7696,26000471.492153
2020-04-06,52.069,54.0353,51.5991,53.7237,35155235.368102
2020-04-07,55.1118,56.5359,53.5215,53.6954,45037940.280506
2020-04-08,54.2385,54.7181,53.2451,54.2287,29060394.041352
2020-04-09,54.5794,54.9096,51.5435,52.5369,44064972.724041
2020-04-13,52.0133,54.0353,52.0133,53.9709,25289038.22747
2020-04-14,55.2026,55.9948,54.7181,55.774,27923289.582174
2020-04-15,54.9272,55.0111,53.6827,54.1281,24842699.814584
2020-04-16,54.807,56.0485,54.0734,55.8932,26574135.244499
2020-04-17,57.0253,57.124,55.0063,55.4995,29784889.176425
2020-04-20,54.5032,55.2046,54.1467,54.4134,28734990.796675
2020-04-21,53.4307,53.88,51.4243,51.8199,27460012.403907
2020-04-22,53.5762,55.6275,53.1523,55.2583,25497649.37075
2020-04-23,54.8666,55.2583,54.0734,54.2844,38166355.313379
2020-04-24,51.6724,54.6156,51.5815,54.4846,54620318.405265
2020-04-27,54.9096,55.0111,53.6827,54.68,28171528.591351
2020-04-28,55.1576,55.3697,53.5674,54.0177,31306534.117133
2020-04-29,54.6507,57.0341,54.5423,56.8202,33119398.674157
2020-04-30,56.4227,56.5819,54.9359,55.1489,28582256.285406
2020-05-01,54.091,54.5423,52.6941,52.8406,23051677.726927
2020-05-04,52.5183,53.3926,51.774,53.3184,20618069.764327
2020-05-05,54.0548,54.5227,53.6495,54.0177,18763514.509771
2020-05-06,54.5911,55.4311,54.4974,54.721,19303335.53844
2020-05-07,55.4136,55.567,54.4788,54.7123,15934311.745045
2020-05-08,55.1733,55.2758,54.5999,55.1733,22052982.616203
2020-05-11,55.2387,56.2556,55.2094,55.5982,20207236.62528
2020-05-12,55.6823,56.07,53.8702,53.9904,18120436.216952
2020-05-13,54.0451,54.7659,52.6121,53.3896,22781782.56866
2020-05-14,52.9989,54.6927,51.8717,54.6273,23327272.033441
2020-05-15,53.0751,53.9709,52.6668,53.8878,23115206.798877
2020-05-18,55.2397,55.7369,54.8881,55.4048,22109887.080948
2020-05-19,55.5982,57.1142,55.3404,55.7467,23647026.293023
2020-05-20,56.5496,58.7054,56.4207,58.343,33076607.458507
2020-05-21,58.3382,58.9926,57.1611,57.3086,22698259.897781
2020-05-22,57.3086,57.6241,56.7929,57.5645,15252419.457868
2020-05-26,58.8812,59.3062,57.4375,57.6417,22639657.05205
2020-05-27,57.6241,58.7983,56.4685,58.769,21507018.137089
2020-05-28,58.2522,58.6683,56.8554,57.0508,18671171.314142
2020-05-29,57.2354,58.8627,56.9755,58.1877,36117519.197049
2020-06-01,57.7756,57.9377,57.0136,57.1983,15496871.660981
2020-06-02,57.0508,57.4854,56.2419,57.4375,22389611.145684
2020-06-03,57.7443,57.8263,56.8945,57.2637,18101373.195669
2020-06-04,57.0879,58.6879,56.7205,58.2239,23803985.770128
2020-06-05,58.5872,60.2039,58.3998,59.4918,28998387.267487
2020-06-08,59.1489,59.316,58.1965,58.8725,23302208.885003
2020-06-09,58.2463,58.9077,58.1604,58.2903,25517073.771472
2020-06-10,58.0579,59.4439,58.0217,59.0562,23109341.805109
2020-06-11,58.3186,58.5296,55.0346,55.2016,29198620.14074
2020-06-12,55.5796,56.367,53.7413,54.8598,32899004.308979
2020-06-15,54.8598,55.8112,54.1662,55.5699,32068357.80304
2020-06-16,56.8554,57.0038,55.0073,55.8483,25119622.932742
2020-06-17,56.1629,56.6619,55.5338,55.9313,22121853.551911
2020-06-18,55.8014,55.9498,54.851,55.5523,26929045.683335
2020-06-19,56.0798,56.3005,54.6449,55.1273,65241080.930912
2020-06-22,55.229,55.9831,54.3967,55.5601,24707982.064583
2020-06-23,55.6549,55.9137,55.3511,55.4048,24668578.397261
2020-06-24,55.146,55.2983,54.2492,54.6361,30027309.260036
2020-06-25,54.5354,54.6361,53.1474,54.0998,23692373.781921
2020-06-26,54.0813,54.3059,52.7704,53.1669,41613458.563854
2020-06-29,53.1396,53.9513,52.4822,53.88,23955530.698092
2020-06-30,54.2864,55.4596,54.1291,55.3208,34112759.087289
2020-07-01,55.396,55.5064,54.3313,54.3782,15950052.737217
2020-07-02,54.7298,55.3023,54.5257,54.6742,16848247.509647
2020-07-06,54.2962,55.1273,54.1838,55.0522,22210476.484431
2020-07-07,54.6185,55.0805,53.7579,53.9161,17300213.409135
2020-07-08,54.0451,54.2717,53.5654,54.1926,14360025.183724
2020-07-09,53.8146,54.3186,53.3515,54.0177,22369426.10779
2020-07-10,53.5831,55.1919,53.4717,55.0444,19188337.025642
2020-07-13,55.3306,56.0505,53.9904,54.1662,20638217.947662
2020-07-14,53.5118,54.7836,53.0234,54.5354,26162440.118237
2020-07-15,54.5823,54.8685,54.0177,54.5823,21615210.841096
2020-07-16,54.1291,54.8881,54.0002,54.683,13438592.587326
2020-07-17,54.9409,55.904,54.8119,55.4791,17653136.772931
2020-07-20,55.5523,56.7558,54.8685,56.5399,18243470.047621
2020-07-21,56.8798,57.2617,55.8854,56.1267,21446490.664323
2020-07-22,56.6874,57.1104,56.0505,56.449,20505168.89025
2020-07-23,56.6395,57.0879,55.4596,55.8483,47065347.517534
2020-07-24,48.2193,48.2487,45.7705,46.7776,197125045.91719
2020-07-27,47.1849,47.2846,45.7373,45.834,116290048.10202
2020-07-28,45.751,46.4445,45.4374,45.5293,67445214.997923
2020-07-29,45.7608,45.7705,44.2906,44.4469,65431669.170497
2020-07-30,44.2252,44.8464,44.0045,44.3737,42973634.462516
2020-07-31,44.5026,44.6803,43.431,44.1333,50365366.265572
2020-08-03,44.6315,44.9627,44.1431,44.6608,34356186.528878
2020-08-04,44.9363,45.4374,44.8464,45.4277,31413094.983112
2020-08-05,45.9747,45.9747,44.9939,45.2323,31872982.565574
2020-08-06,45.4199,45.4472,44.7771,45.2137,25561284.911429
2020-08-07,45.1785,45.2899,44.4059,44.7136,39493404.081076
2020-08-10,44.8719,45.9786,44.739,45.8203,40221050.28105
2020-08-11,46.2023,46.2941,44.739,44.8621,37971108.043137
2020-08-12,45.3085,45.8565,44.907,45.792,32964320.8271
2020-08-13,45.8565,45.9219,45.0428,45.204,26612912.384297
2020-08-14,45.3622,45.8116,45.2899,45.5126,23977518.538226
2020-08-17,45.7167,45.8995,45.3622,45.5497,21503735.010014
2020-08-18,45.8565,46.1456,45.2616,45.2899,20679951.642182
2020-08-19,45.4149,45.5967,44.9168,44.992,29836025.902494
2020-08-20,46.3693,46.7336,45.6152,45.7735,59168670.722755
2020-08-21,45.6338,45.9043,45.2899,45.875,36862934.413747
2020-08-24,45.8565,45.9874,45.4472,45.7451,38988612.288175
2020-08-25,45.9414,46.4348,45.8116,46.0147,41232651.654024
2020-08-26,45.9786,46.2394,45.8301,46.127,30740125.594464
2020-08-27,46.3507,46.4806,45.7735,45.9874,26232752.476746
2020-08-28,46.1456,47.2894,46.043,46.9466,38010416.502845
2020-08-31,47.478,47.942,46.844,47.4291,49536046.523801
2020-09-01,47.392,47.478,46.7513,47.2796,32787655.421383
2020-09-02,47.6723,49.0409,47.5601,48.6404,56933666.866592
2020-09-03,48.8728,48.9862,46.6712,46.9085,50911251.916876
2020-09-04,47.0394,47.6899,46.0714,46.6213,46532823.691792
2020-09-08,45.8565,46.4533,45.4765,45.5312,42702554.839632
2020-09-09,46.1094,46.5168,45.6533,46.1925,35918498.429333
2020-09-10,46.5452,46.6291,45.3456,45.5771,35071890.827597
2020-09-11,45.8604,46.593,45.5684,45.875,31510277.387248
2020-09-14,45.4765,46.2843,45.4765,45.9952,29231802.553545
2020-09-15,46.3507,47.1038,46.2941,46.5452,29646202.395034
2020-09-16,47.0198,47.5073,46.6995,46.8909,28525826.834992
2020-09-17,45.96,46.9974,45.8945,46.844,28960503.850776
2020-09-18,46.8538,47.0111,45.6533,46.4435,53842924.691395
2020-09-21,45.9786,46.3088,45.457,46.2843,29408645.0659
2020-09-22,46.4435,46.7424,46.0528,46.5002,23944955.486779
2020-09-23,46.3879,46.6799,45.2987,45.4472,32310806.551308
2020-09-24,45.1785,46.2121,45.074,45.7646,31520833.147543
2020-09-25,45.5771,46.8059,45.3818,46.4904,28609751.83482
2020-09-28,47.0198,47.9039,46.6945,47.8785,31852600.970025
2020-09-29,47.7612,48.1598,47.4291,47.6528,21148360.817962
2020-09-30,47.6997,48.7605,47.6177,48.2028,29767674.001842
2020-10-01,48.7801,49.0771,48.3991,48.6306,23769563.610865
2020-10-02,47.942,48.3884,47.4682,47.4877,27727137.32773
2020-10-05,47.7574,48.2311,47.729,48.1207,22432891.707996
2020-10-06,48.1374,49.0584,47.6899,47.8218,27545621.452391
2020-10-07,48.2692,49.245,48.2125,49.0321,23609608.677003
2020-10-08,49.2548,49.878,49.0321,49.6836,24029475.27826
2020-10-09,49.8506,50.13,49.0321,49.1718,26150344.656315
2020-10-12,49.8506,50.4562,49.5342,50.1574,29329536.752348
2020-10-13,50.5208,50.5403,49.9161,50.1115,21490302.546545
2020-10-14,50.2804,50.6409,49.8135,49.8506,23509097.077592
2020-10-15,49.1064,50.2511,48.9862,50.13,19628808.397286
2020-10-16,50.1769,50.9213,50.1769,50.4201,25159379.789599
2020-10-19,50.7073,52.3464,50.1213,50.8099,46767912.789128
2020-10-20,50.8284,50.9213,49.5898,49.7383,29245130.595761
2020-10-21,49.4687,50.3352,49.1718,49.8057,23488599.799673
2020-10-22,49.4501,50.4739,49.4042,50.1769,44603948.1453
2020-10-23,45.0116,45.3036,44.3678,44.8719,104544335.95592
2020-10-26,44.5456,44.5543,43.056,43.4926,58180349.146999
2020-10-27,42.8049,43.2035,42.2266,42.4875,53850467.59139
2020-10-28,41.791,42.1573,41.1473,41.1931,48410149.945887
2020-10-29,41.1844,41.3983,40.8865,41.0623,39527319.490136
2020-10-30,41.0544,41.7011,40.5963,41.2205,50266547.928456
